YTD Value,Monthly Value,Period,Commodity,Comm Code
6939110,783906,2016-08,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",50
6330939,498301,2018-08,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",50
10894067,1258318,2015-10,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",50
8156507,1268516,2015-08,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",50
7642787,703677,2016-09,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",50
3032227,933591,2018-04,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",50
2090309,1011557,2017-03,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",50
9031144,2297655,2017-10,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",50
6887991,1260332,2015-07,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",50
13097356,1734553,2017-12,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",50
5627659,1030706,2015-06,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",50
4809057,1776830,2018-05,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",50
4812470,633734,2017-07,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",50
9164900,690827,2016-11,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",50
7470490,329794,2018-11,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",50
3718450,1051855,2015-04,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",50
1198095,429808,2018-02,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",50
20480772,2708796,2016-09,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
7159038,2953345,2015-03,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
10249281,3090243,2015-04,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
22680070,2199298,2016-10,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
27588521,3555404,2018-08,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
12538966,3599376,2017-04,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
21168333,3838244,2018-06,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
31891179,2594566,2015-12,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
26304854,3549474,2017-08,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
24033117,2864784,2018-07,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
9874693,4207427,2018-03,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
17771976,1850530,2016-08,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
4205693,1682715,2015-02,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
22755380,3057634,2017-07,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
29108195,2803341,2017-09,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
14323412,1901786,2016-06,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
13403933,3154652,2015-05,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
16179615,2775682,2015-06,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
17330089,4179832,2018-05,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
21684679,2989193,2015-08,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
6089936,3260554,2017-02,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
39410747,3174078,2017-12,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
12421626,3126857,2016-05,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
33181381,2700665,2018-10,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
25963758,3283688,2016-11,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
24163759,2479080,2015-09,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
16841273,4302307,2017-05,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
29365721,3401963,2016-12,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
18695486,2515871,2015-07,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
29296613,2287341,2015-11,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
4870893,2377910,2016-02,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
7205342,2334449,2016-03,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
33347099,4238904,2017-10,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
2656536,2656536,2019-01,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
38351196,2219976,2018-12,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
13150257,3275564,2018-04,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
8939590,2849654,2017-03,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
27009272,2845513,2015-10,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
30480716,2892195,2018-09,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
5667266,3177904,2018-02,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
2829382,2829382,2017-01,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
36131220,2949839,2018-11,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
36236669,2889570,2017-11,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
19697746,2856473,2017-06,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
15921446,1598034,2016-07,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
2492983,2492983,2016-01,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
9294769,2089427,2016-04,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
2489362,2489362,2018-01,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
2522978,2522978,2015-01,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,14
575935057,90070544,2015-06,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
80814056,80814056,2017-01,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
1021535530,97749483,2015-11,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
580516480,78415536,2016-07,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
836485872,89395504,2015-09,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
202048609,103129643,2018-02,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
1131605804,110070274,2015-12,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
290744385,106622390,2015-03,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
764720998,102253481,2018-07,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
259166859,98469491,2017-03,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
1053093490,110695256,2017-11,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
662467517,109839390,2018-06,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
389982451,99238066,2015-04,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
836812054,101248311,2017-09,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
502100944,83417851,2016-06,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
1090924738,114731533,2018-10,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
555282944,99031833,2017-06,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
456251111,99522244,2017-05,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
1013436215,93646150,2016-12,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
829677466,84396320,2016-10,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
664596301,84079821,2016-08,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
356728867,97562008,2017-04,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
163906451,85333784,2016-02,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
250285905,86379454,2016-03,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
316792967,114744358,2018-03,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
942398234,105586180,2017-10,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
747090368,84558789,2015-08,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
874821108,110100110,2018-08,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
429630400,112837433,2018-04,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
109263773,109263773,2019-01,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
332185702,81899797,2016-04,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
552628127,122997727,2018-05,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
745281146,80684845,2016-09,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
160697368,79883312,2017-02,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
976193205,101372097,2018-09,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
485864513,95882062,2015-05,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
735563743,93247489,2017-08,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
923786047,87300175,2015-10,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
184121995,97531101,2015-02,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
1180618551,127525061,2017-12,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
78572667,78572667,2016-01,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
662531579,86596522,2015-07,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
1313232128,109465224,2018-12,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
642316254,87033310,2017-07,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
86590894,86590894,2015-01,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
98918966,98918966,2018-01,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
418683093,86497391,2016-05,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
1203766904,112842166,2018-11,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
919790065,90112599,2016-11,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
3293431190,421132811,2016-08,MISCELLANEOUS ARTICLES OF BASE METAL,83
3646962740,398417168,2017-09,MISCELLANEOUS ARTICLES OF BASE METAL,83
4484361397,389031525,2016-11,MISCELLANEOUS ARTICLES OF BASE METAL,83
2462858776,417068441,2015-06,MISCELLANEOUS ARTICLES OF BASE METAL,83
2819762375,385696556,2017-07,MISCELLANEOUS ARTICLES OF BASE METAL,83
3290897707,417131608,2015-08,MISCELLANEOUS ARTICLES OF BASE METAL,83
798252133,393346720,2016-02,MISCELLANEOUS ARTICLES OF BASE METAL,83
1233897095,435644962,2016-03,MISCELLANEOUS ARTICLES OF BASE METAL,83
1652924460,419027365,2016-04,MISCELLANEOUS ARTICLES OF BASE METAL,83
4059772345,412809605,2017-10,MISCELLANEOUS ARTICLES OF BASE METAL,83
769603805,383641788,2015-02,MISCELLANEOUS ARTICLES OF BASE METAL,83
1203783325,443705004,2017-03,MISCELLANEOUS ARTICLES OF BASE METAL,83
391281990,391281990,2017-01,MISCELLANEOUS ARTICLES OF BASE METAL,83
394394365,394394365,2018-01,MISCELLANEOUS ARTICLES OF BASE METAL,83
385962017,385962017,2015-01,MISCELLANEOUS ARTICLES OF BASE METAL,83
3854505457,418600469,2018-09,MISCELLANEOUS ARTICLES OF BASE METAL,83
4495301241,383036989,2015-11,MISCELLANEOUS ARTICLES OF BASE METAL,83
2566101354,445240225,2018-06,MISCELLANEOUS ARTICLES OF BASE METAL,83
404905413,404905413,2016-01,MISCELLANEOUS ARTICLES OF BASE METAL,83
2983913913,417812559,2018-07,MISCELLANEOUS ARTICLES OF BASE METAL,83
4308456690,453951233,2018-10,MISCELLANEOUS ARTICLES OF BASE METAL,83
2873766099,410907323,2015-07,MISCELLANEOUS ARTICLES OF BASE METAL,83
4866546002,371244761,2015-12,MISCELLANEOUS ARTICLES OF BASE METAL,83
3696917129,406019422,2015-09,MISCELLANEOUS ARTICLES OF BASE METAL,83
2872298379,382504861,2016-07,MISCELLANEOUS ARTICLES OF BASE METAL,83
1677963240,422573201,2018-04,MISCELLANEOUS ARTICLES OF BASE METAL,83
3435904988,451991075,2018-08,MISCELLANEOUS ARTICLES OF BASE METAL,83
2434065819,417533049,2017-06,MISCELLANEOUS ARTICLES OF BASE METAL,83
2016532770,417292909,2017-05,MISCELLANEOUS ARTICLES OF BASE METAL,83
3690721344,397290154,2016-09,MISCELLANEOUS ARTICLES OF BASE METAL,83
4850117084,365755687,2016-12,MISCELLANEOUS ARTICLES OF BASE METAL,83
760078321,368796331,2017-02,MISCELLANEOUS ARTICLES OF BASE METAL,83
4112264252,415347123,2015-10,MISCELLANEOUS ARTICLES OF BASE METAL,83
1212355897,442752092,2015-03,MISCELLANEOUS ARTICLES OF BASE METAL,83
420901713,420901713,2019-01,MISCELLANEOUS ARTICLES OF BASE METAL,83
5110779523,387629842,2018-12,MISCELLANEOUS ARTICLES OF BASE METAL,83
1599239861,395456536,2017-04,MISCELLANEOUS ARTICLES OF BASE METAL,83
2120861129,442897889,2018-05,MISCELLANEOUS ARTICLES OF BASE METAL,83
1255390039,454682967,2018-03,MISCELLANEOUS ARTICLES OF BASE METAL,83
2045790335,415040017,2015-05,MISCELLANEOUS ARTICLES OF BASE METAL,83
4723149681,414692991,2018-11,MISCELLANEOUS ARTICLES OF BASE METAL,83
4854986387,384496593,2017-12,MISCELLANEOUS ARTICLES OF BASE METAL,83
4095329872,404608528,2016-10,MISCELLANEOUS ARTICLES OF BASE METAL,83
3248545572,428783197,2017-08,MISCELLANEOUS ARTICLES OF BASE METAL,83
2489793518,410483502,2016-06,MISCELLANEOUS ARTICLES OF BASE METAL,83
2079310016,426385556,2016-05,MISCELLANEOUS ARTICLES OF BASE METAL,83
4470489794,410717449,2017-11,MISCELLANEOUS ARTICLES OF BASE METAL,83
1630750318,418394421,2015-04,MISCELLANEOUS ARTICLES OF BASE METAL,83
800707072,406312707,2018-02,MISCELLANEOUS ARTICLES OF BASE METAL,83
353941356,182275871,2017-02,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
174099972,174099972,2016-01,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1661736057,189136556,2016-09,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
349624213,174757287,2015-02,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
799565485,206983607,2018-04,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
547392431,197768218,2015-03,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1129334387,197363123,2015-06,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1201211371,197804407,2018-06,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1502471126,190008011,2015-08,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1312463115,183128728,2015-07,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1389656461,188445090,2018-07,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
557501371,197656035,2016-03,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
746155023,188653652,2016-04,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1723896503,189365038,2017-09,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1472599501,196952682,2016-08,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
571575240,217633884,2017-03,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1003406964,203841479,2018-05,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
359845336,185745364,2016-02,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
738837686,191445255,2015-04,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
380113604,192818198,2018-02,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
2121868675,191569546,2017-11,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1334503642,176794994,2017-07,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
2240473682,161428103,2015-12,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1693031921,190560795,2015-09,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1275646819,168276682,2016-07,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
2079045579,181059248,2015-11,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
171665485,171665485,2017-01,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1930299129,206402626,2017-10,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1157708648,205460693,2017-06,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1593266009,203609548,2018-08,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
952247955,195199432,2017-05,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
2198842473,164687981,2016-12,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1897986331,204954410,2015-10,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
180329313,180329313,2019-01,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
2336162727,161025209,2018-12,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
757048523,185473283,2017-04,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1991261282,212138967,2018-10,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
2034154492,183081953,2016-11,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
174866926,174866926,2015-01,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
592581878,212468274,2018-03,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
931971264,193133578,2015-05,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
2175137518,183876236,2018-11,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
2292200448,170331773,2017-12,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
187295406,187295406,2018-01,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1851072539,189336482,2016-10,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1534531465,200027823,2017-08,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1779122315,185856306,2018-09,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
1107370137,178749346,2016-06,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
928620791,182465768,2016-05,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
490101344,187856356,2017-03,NICKEL AND ARTICLES THEREOF,75
1255206433,154844931,2016-08,NICKEL AND ARTICLES THEREOF,75
1017385979,178538716,2015-05,NICKEL AND ARTICLES THEREOF,75
678816981,260180790,2018-03,NICKEL AND ARTICLES THEREOF,75
2189425175,146006573,2015-12,NICKEL AND ARTICLES THEREOF,75
290695501,142553451,2016-02,NICKEL AND ARTICLES THEREOF,75
793056011,158692844,2017-05,NICKEL AND ARTICLES THEREOF,75
226335597,226335597,2018-01,NICKEL AND ARTICLES THEREOF,75
2068718788,238805464,2018-09,NICKEL AND ARTICLES THEREOF,75
1376859803,245589379,2018-06,NICKEL AND ARTICLES THEREOF,75
2535226655,219073264,2018-11,NICKEL AND ARTICLES THEREOF,75
209235468,209235468,2015-01,NICKEL AND ARTICLES THEREOF,75
418636191,192300594,2018-02,NICKEL AND ARTICLES THEREOF,75
899147942,220330961,2018-04,NICKEL AND ARTICLES THEREOF,75
2043418602,140763447,2015-11,NICKEL AND ARTICLES THEREOF,75
1645850609,176812248,2017-10,NICKEL AND ARTICLES THEREOF,75
1187406704,170020725,2015-06,NICKEL AND ARTICLES THEREOF,75
632189545,164473956,2016-04,NICKEL AND ARTICLES THEREOF,75
1469038361,179161001,2017-09,NICKEL AND ARTICLES THEREOF,75
159829723,159829723,2017-01,NICKEL AND ARTICLES THEREOF,75
965169979,172113968,2017-06,NICKEL AND ARTICLES THEREOF,75
1829913324,223245013,2018-08,NICKEL AND ARTICLES THEREOF,75
1722791570,146416566,2016-11,NICKEL AND ARTICLES THEREOF,75
1125039543,159869564,2017-07,NICKEL AND ARTICLES THEREOF,75
624680965,221984671,2015-03,NICKEL AND ARTICLES THEREOF,75
838847263,214166298,2015-04,NICKEL AND ARTICLES THEREOF,75
467715589,177020088,2016-03,NICKEL AND ARTICLES THEREOF,75
247557634,247557634,2019-01,NICKEL AND ARTICLES THEREOF,75
2751013062,215786407,2018-12,NICKEL AND ARTICLES THEREOF,75
2006196816,191187426,2017-12,NICKEL AND ARTICLES THEREOF,75
1131270424,232122482,2018-05,NICKEL AND ARTICLES THEREOF,75
1540078455,180955517,2015-08,NICKEL AND ARTICLES THEREOF,75
634363167,144261823,2017-04,NICKEL AND ARTICLES THEREOF,75
1731082161,191003706,2015-09,NICKEL AND ARTICLES THEREOF,75
402696294,193460826,2015-02,NICKEL AND ARTICLES THEREOF,75
1815009390,169158781,2017-11,NICKEL AND ARTICLES THEREOF,75
302244988,142415265,2017-02,NICKEL AND ARTICLES THEREOF,75
1606668311,229808508,2018-07,NICKEL AND ARTICLES THEREOF,75
1100361502,156474160,2016-07,NICKEL AND ARTICLES THEREOF,75
148142050,148142050,2016-01,NICKEL AND ARTICLES THEREOF,75
2316153391,247434603,2018-10,NICKEL AND ARTICLES THEREOF,75
1289877360,164837817,2017-08,NICKEL AND ARTICLES THEREOF,75
1902655155,171572994,2015-10,NICKEL AND ARTICLES THEREOF,75
1409577019,154370586,2016-09,NICKEL AND ARTICLES THEREOF,75
943887342,159068520,2016-06,NICKEL AND ARTICLES THEREOF,75
1576375004,166797985,2016-10,NICKEL AND ARTICLES THEREOF,75
1881810753,159019183,2016-12,NICKEL AND ARTICLES THEREOF,75
784818822,152629277,2016-05,NICKEL AND ARTICLES THEREOF,75
1359122938,171716234,2015-07,NICKEL AND ARTICLES THEREOF,75
471397435,120708099,2015-04,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
350689336,138157134,2015-03,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
585219194,113821759,2015-05,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
625675603,117141880,2018-05,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
796211343,121744548,2017-07,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
392104982,156033438,2018-03,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
236071544,117726980,2018-02,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
917356171,128701153,2016-08,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
557987215,102916273,2017-05,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
212532202,110758099,2015-02,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
1354764657,114042393,2015-11,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
1424720879,129012588,2018-11,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
101774103,101774103,2015-01,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
788655018,120581399,2016-07,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
668073619,110810330,2016-06,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
749020018,123344415,2018-06,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
1107748348,130424562,2015-09,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
1463742255,108977598,2015-12,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
103913821,103913821,2017-01,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
1016549355,139912399,2018-08,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
1054228062,126657004,2017-09,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
846385821,135277722,2015-07,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
128772766,128772766,2019-01,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
343066646,126425308,2016-03,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
1252875927,106702123,2016-11,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
1558851227,134130348,2018-12,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
927571058,131359715,2017-08,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
508533723,116428741,2018-04,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
347335782,128010768,2017-03,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
118344564,118344564,2018-01,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
977323786,130937965,2015-08,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
219325014,115411193,2017-02,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
1146173804,112543844,2016-10,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
876636956,127616938,2018-07,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
455070942,107735160,2017-04,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
1432136352,123001193,2017-12,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
674466795,116479580,2017-06,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
99561396,99561396,2016-01,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
453209561,110142915,2016-04,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
1295708291,143532152,2018-10,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
1152176139,135626784,2018-09,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
1240722264,132973916,2015-10,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
1033629960,116273789,2016-09,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
1367458661,114582734,2016-12,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
1182682554,128454492,2017-10,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
557263289,104053728,2016-05,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
1309135159,126452605,2017-11,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
711108099,125888905,2015-06,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
216641338,117079942,2016-02,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",64
3785669527,1000258447,2015-04,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,94
1614271819,809503817,2017-02,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,94
1771491426,877612995,2015-02,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,94
9235743537,940661427,2016-10,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,94
4454740993,917726117,2018-05,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,94
